player_id,season_name,competition_id,competition_name,team_id,team_name,nb_in_group,nb_on_pitch,goals,assists,own_goals,subed_in,subed_out,yellow_cards,second_yellow_cards,direct_red_cards,penalty_goals,minutes_played,goals_conceded,clean_sheets,main_position
261963,21/22,FR1,Ligue 1,1420,Angers SCO,13,10,0.0,0,0,8,2,0,0,0,0,,0,0,Attack
262365,23/24,ES1,LaLiga,16795,Granada CF,33,27,0.0,2,0,21,5,2,0,1,0,,0,0,Attack
262365,21/22,ES1,LaLiga,16795,Granada CF,38,33,6.0,1,1,8,17,4,0,0,0,378.0,0,0,Attack
263860,21/22,ES1,LaLiga,1108,Deportivo Alavés,19,14,0.0,1,0,4,9,1,0,0,0,,0,0,Attack
263860,21/22,ES1,LaLiga,1049,Valencia CF,14,5,0.0,0,0,4,1,2,0,0,0,,0,0,Attack
26399,21/22,ES1,LaLiga,131,FC Barcelona,4,4,1.0,0,0,2,1,0,0,0,0,150.0,0,0,Attack
264956,21/22,FR1,Ligue 1,995,FC Nantes,14,7,0.0,0,0,7,0,1,0,0,0,,0,0,Attack
264998,24/25,ARM1,Premier League,37914,Alashkert Yerevan FC,14,12,2.0,0,0,5,7,2,0,0,1,327.0,0,0,Attack
264998,21/22,ARM1,Premier League,37914,Alashkert Yerevan FC,28,28,7.0,1,0,8,14,4,1,0,1,225.0,0,0,Attack
265078,25/26,IT1,Serie A,130,Parma Calcio 1913,1,1,1.0,0,0,1,0,0,0,0,0,9.0,0,0,Attack
265078,25/26,IT1,Serie A,1047,Como 1907,1,0,0.0,0,0,0,0,0,0,0,0,,0,0,Attack
265078,24/25,IT1,Serie A,1047,Como 1907,38,33,7.0,5,0,10,18,1,0,0,0,294.0,0,0,Attack
265078,21/22,IT1,Serie A,749,FC Empoli,37,28,3.0,1,0,13,12,1,0,0,0,467.0,0,0,Attack
